start.location,start.latitude,start.longitude,end.location,end.latitude,end.longitude,date,journey,number.of.letters
"USA, Edwardsville (IL)",38.811436,-89.953157,"DEU, Neubrunn (TH)",50.49939,10.468045,09-02-1863,-89.953157 38.811436 -89.953157 38.811436,10
"USA, Edwardsville (IL)",38.811436,-89.953157,"DEU, Neubrunn (TH)",50.49939,10.468045,01-02-1864,-89.953157 38.811436 -89.953157 38.811436,10
"USA, Edwardsville (IL)",38.811436,-89.953157,"DEU, Neubrunn (TH)",50.49939,10.468045,03-11-1864,-89.953157 38.811436 -89.953157 38.811436,10
"USA, Edwardsville (IL)",38.811436,-89.953157,"DEU, Neubrunn (TH)",50.49939,10.468045,08-04-1866,-89.953157 38.811436 -89.953157 38.811436,10
"USA, Edwardsville (IL)",38.811436,-89.953157,"DEU, Neubrunn (TH)",50.49939,10.468045,17-01-1869,-89.953157 38.811436 -89.953157 38.811436,10
"USA, Edwardsville (IL)",38.811436,-89.953157,"DEU, Neubrunn (TH)",50.49939,10.468045,28-02-1871,-89.953157 38.811436 -89.953157 38.811436,10
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,29-01-1874,-74.005941 40.712784 -74.005941 40.712784,260
"USA, Williamsburg (NY)",40.708116,-73.95707,"DEU, Limbach (SA)",50.584022,12.252519,01-07-1874,-73.95707 40.708116 -73.95707 40.708116,3
"USA, Williamsburg (NY)",40.708116,-73.95707,"DEU, Limbach (SA)",50.584022,12.252519,20-09-1874,-73.95707 40.708116 -73.95707 40.708116,3
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Limbach (SA)",50.584022,12.252519,20-12-1874,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Limbach (SA)",50.584022,12.252519,05-05-1875,-73.944158 40.678178 -73.944158 40.678178,48
"USA, San Francisco (CA)",37.77493,-122.419416,"DEU, Limbach (SA)",50.584022,12.252519,01-10-1875,-122.419416 37.77493 -122.419416 37.77493,40
"USA, San Francisco (CA)",37.77493,-122.419416,"DEU, Limbach (SA)",50.584022,12.252519,06-02-1877,-122.419416 37.77493 -122.419416 37.77493,40
"USA, San Francisco (CA)",37.77493,-122.419416,"DEU, Limbach (SA)",50.584022,12.252519,30-03-1877,-122.419416 37.77493 -122.419416 37.77493,40
"USA, San Francisco (CA)",37.77493,-122.419416,"DEU, Limbach (SA)",50.584022,12.252519,29-05-1881,-122.419416 37.77493 -122.419416 37.77493,40
"USA, San Francisco (CA)",37.77493,-122.419416,"DEU, Limbach (SA)",50.584022,12.252519,30-10-1881,-122.419416 37.77493 -122.419416 37.77493,40
"CHE,  Amrisweil",47.544972,9.300241,"DEU, Limbach (SA)",50.584022,12.252519,27-12-1891,9.300241 47.544972 9.300241 47.544972,4
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Limbach (SA)",50.584022,12.252519,02-09-1866,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Union Hill (NY)",43.222841,-77.371658,"DEU, Limbach (SA)",50.584022,12.252519,02-02-1867,-77.371658 43.222841 -77.371658 43.222841,1
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,25-07-1869,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,07-02-1870,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,26-05-1870,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,30-10-1870,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,22-01-1871,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,30-07-1871,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,01-10-1871,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,28-01-1872,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,25-05-1872,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,31-07-1872,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,06-10-1872,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,12-01-1873,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,18-03-1873,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,10-04-1873,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,15-10-1873,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,10-12-1873,-74.005941 40.712784 -74.005941 40.712784,260
"USA, San Francisco (CA)",37.77493,-122.419416,"DEU, Limbach (SA)",50.584022,12.252519,21-05-1880,-122.419416 37.77493 -122.419416 37.77493,40
"USA, San Francisco (CA)",37.77493,-122.419416,"DEU, Limbach (SA)",50.584022,12.252519,01-08-1880,-122.419416 37.77493 -122.419416 37.77493,40
"USA, San Francisco (CA)",37.77493,-122.419416,"DEU, Limbach (SA)",50.584022,12.252519,01-03-1881,-122.419416 37.77493 -122.419416 37.77493,40
"USA, San Francisco (CA)",37.77493,-122.419416,"DEU, Limbach (SA)",50.584022,12.252519,08-05-1882,-122.419416 37.77493 -122.419416 37.77493,40
"USA, San Francisco (CA)",37.77493,-122.419416,"DEU, Limbach (SA)",50.584022,12.252519,03-12-1883,-122.419416 37.77493 -122.419416 37.77493,40
"USA, San Francisco (CA)",37.77493,-122.419416,"DEU, Limbach (SA)",50.584022,12.252519,08-05-1887,-122.419416 37.77493 -122.419416 37.77493,40
"USA, San Francisco (CA)",37.77493,-122.419416,"DEU, Limbach (SA)",50.584022,12.252519,30-01-1904,-122.419416 37.77493 -122.419416 37.77493,40
"CHE,  Amrisweil",47.544972,9.300241,"DEU, Limbach (SA)",50.584022,12.252519,01-11-1891,9.300241 47.544972 9.300241 47.544972,4
"CHE,  Amrisweil",47.544972,9.300241,"DEU, Limbach (SA)",50.584022,12.252519,07-08-1892,9.300241 47.544972 9.300241 47.544972,4
"CHE,  Amrisweil",47.544972,9.300241,"DEU, Limbach (SA)",50.584022,12.252519,20-12-1914,9.300241 47.544972 9.300241 47.544972,4
"USA, Sonoma (CA)",38.291859,-122.458036,"DEU, Limbach (SA)",50.584022,12.252519,09-01-1913,-122.458036 38.291859 -122.458036 38.291859,3
"USA, Sonoma (CA)",38.291859,-122.458036,"DEU, Limbach (SA)",50.584022,12.252519,15-06-1914,-122.458036 38.291859 -122.458036 38.291859,3
"USA, Sonoma (CA)",38.291859,-122.458036,"DEU, Limbach (SA)",50.584022,12.252519,06-01-1915,-122.458036 38.291859 -122.458036 38.291859,3
"USA, Richland County (OH)",40.756672,-82.518584,"DEU, Osnabrück",52.279911,8.047179,14-05-1846,-82.518584 40.756672 -82.518584 40.756672,2
"USA, New Orleans (LA)",29.951066,-90.071532,"DEU, Osnabrück",52.279911,8.047179,09-06-1844,-90.071532 29.951066 -90.071532 29.951066,2
"USA, Richland County (OH)",40.756672,-82.518584,"DEU, Osnabrück",52.279911,8.047179,10-01-1836,-82.518584 40.756672 -82.518584 40.756672,2
"USA, Dayton (OH)",39.758948,-84.191607,"DEU, Osnabrück",52.279911,8.047179,20-04-1846,-84.191607 39.758948 -84.191607 39.758948,1
"DEU, Oberweißbach (TH)",50.581574,11.142585,"USA, Brooklyn (NY)",40.678178,-73.944158,20-08-1898,11.142585 50.581574 11.142585 50.581574,1
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,08-07-1903,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,12-09-1887,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,17-01-1888,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,27-01-1902,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,10-01-1920,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,15-06-1894,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,17-09-1902,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,19-10-1902,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,13-01-1903,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,10-12-1906,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,11-05-1907,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,11-10-1915,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,17-11-1915,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,16-05-1916,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,07-03-1890,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,17-03-1890,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,24-07-1891,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,21-01-1892,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,24-12-1892,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,09-05-1895,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,19-03-1896,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,26-06-1896,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,24-10-1896,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,30-07-1897,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,05-10-1897,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,23-01-1898,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,29-04-1898,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,06-11-1898,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,12-06-1899,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,16-11-1902,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,16-12-1902,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,13-02-1903,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,10-12-1905,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,27-08-1916,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,08-09-1906,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,18-06-1907,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,01-01-1915,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,04-11-1915,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,01-01-1916,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,19-03-1916,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,16-07-1919,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,22-07-1919,-73.944158 40.678178 -73.944158 40.678178,48
"USA, Waterloo (WI)",43.183884,-88.988442,"DEU, Roda (TH)",50.93123,11.016121,22-10-1854,-88.988442 43.183884 -88.988442 43.183884,2
"USA, Waterloo (WI)",43.183884,-88.988442,"DEU, Roda (TH)",50.93123,11.016121,17-06-1855,-88.988442 43.183884 -88.988442 43.183884,2
"USA, Amherst, Portage Co. (WI)",44.450808,-89.284836,"DEU, Roda (TH)",50.93123,11.016121,19-09-1855,-89.284836 44.450808 -89.284836 44.450808,16
"USA, Amherst, Portage Co. (WI)",44.450808,-89.284836,"DEU, Roda (TH)",50.93123,11.016121,14-02-1860,-89.284836 44.450808 -89.284836 44.450808,16
"USA, Amherst, Portage Co. (WI)",44.450808,-89.284836,"DEU, Roda (TH)",50.93123,11.016121,24-03-1861,-89.284836 44.450808 -89.284836 44.450808,16
"USA, Amherst, Portage Co. (WI)",44.450808,-89.284836,"DEU, Roda (TH)",50.93123,11.016121,02-02-1862,-89.284836 44.450808 -89.284836 44.450808,16
"USA, Amherst, Portage Co. (WI)",44.450808,-89.284836,"DEU, Roda (TH)",50.93123,11.016121,15-06-1862,-89.284836 44.450808 -89.284836 44.450808,16
"USA, Amherst, Portage Co. (WI)",44.450808,-89.284836,"DEU, Roda (TH)",50.93123,11.016121,26-12-1862,-89.284836 44.450808 -89.284836 44.450808,16
"USA, Amherst, Portage Co. (WI)",44.450808,-89.284836,"DEU, Roda (TH)",50.93123,11.016121,09-09-1863,-89.284836 44.450808 -89.284836 44.450808,16
"USA, Amherst, Portage Co. (WI)",44.450808,-89.284836,"DEU, Roda (TH)",50.93123,11.016121,13-11-1864,-89.284836 44.450808 -89.284836 44.450808,16
"USA, Amherst, Portage Co. (WI)",44.450808,-89.284836,"DEU, Roda (TH)",50.93123,11.016121,16-03-1867,-89.284836 44.450808 -89.284836 44.450808,16
"USA, Amherst, Portage Co. (WI)",44.450808,-89.284836,"DEU, Roda (TH)",50.93123,11.016121,06-05-1867,-89.284836 44.450808 -89.284836 44.450808,16
"USA, Amherst, Portage Co. (WI)",44.450808,-89.284836,"DEU, Roda (TH)",50.93123,11.016121,06-10-1867,-89.284836 44.450808 -89.284836 44.450808,16
"USA, Amherst, Portage Co. (WI)",44.450808,-89.284836,"DEU, Roda (TH)",50.93123,11.016121,09-02-1868,-89.284836 44.450808 -89.284836 44.450808,16
"USA, Amherst, Portage Co. (WI)",44.450808,-89.284836,"DEU, Roda (TH)",50.93123,11.016121,18-10-1868,-89.284836 44.450808 -89.284836 44.450808,16
"USA, Amherst, Portage Co. (WI)",44.450808,-89.284836,"DEU, Roda (TH)",50.93123,11.016121,20-10-1872,-89.284836 44.450808 -89.284836 44.450808,16
"USA, Amherst, Portage Co. (WI)",44.450808,-89.284836,"DEU, Roda (TH)",50.93123,11.016121,25-01-1875,-89.284836 44.450808 -89.284836 44.450808,16
"USA, Amherst, Portage Co. (WI)",44.450808,-89.284836,"DEU, Roda (TH)",50.93123,11.016121,26-05-1875,-89.284836 44.450808 -89.284836 44.450808,16
"USA, Chicago (IL)",41.878114,-87.629798,"USA, Kansas / Cincinati",38.090335,-96.889238,08-12-1873,-87.629798 41.878114 -87.629798 41.878114,22
"USA, Minneapolis (MN) (MN)",44.977753,-93.265011,"DEU, Apolda (TH)",51.02601,11.51555,12-06-1902,-93.265011 44.977753 -93.265011 44.977753,2
"DEU, Gräfenthal (TH)",50.525772,11.310406,"USA, New York (NY)",40.712784,-74.005941000000007,18-04-1881,11.310406 50.525772 11.310406 50.525772,1
"DEU, Piesau (TH)",50.512949,11.21717,"USA, New York (NY)",40.712784,-74.005941000000007,27-10-1880,11.21717 50.512949 11.21717 50.512949,2
"DEU, Piesau (TH)",50.512949,11.21717,"USA, New York (NY)",40.712784,-74.005941000000007,10-02-1881,11.21717 50.512949 11.21717 50.512949,2
"USA, Austin (TX)",30.267153,-97.743061,"DEU, Piesau (TH)",50.512949,11.21717,29-03-1869,-97.743061 30.267153 -97.743061 30.267153,6
"USA, Austin (TX)",30.267153,-97.743061,"DEU, Piesau (TH)",50.512949,11.21717,22-10-1869,-97.743061 30.267153 -97.743061 30.267153,6
"USA, Austin (TX)",30.267153,-97.743061,"DEU, Piesau (TH)",50.512949,11.21717,09-10-1872,-97.743061 30.267153 -97.743061 30.267153,6
"USA, Austin (TX)",30.267153,-97.743061,"DEU, Piesau (TH)",50.512949,11.21717,24-10-1873,-97.743061 30.267153 -97.743061 30.267153,6
"USA, Austin (TX)",30.267153,-97.743061,"DEU, Piesau (TH)",50.512949,11.21717,04-01-1874,-97.743061 30.267153 -97.743061 30.267153,6
"USA, Austin (TX)",30.267153,-97.743061,"DEU, Piesau (TH)",50.512949,11.21717,01-01-1876,-97.743061 30.267153 -97.743061 30.267153,6
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Piesau (TH)",50.512949,11.21717,01-09-1880,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Piesau (TH)",50.512949,11.21717,03-09-1880,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Piesau (TH)",50.512949,11.21717,26-09-1880,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Piesau (TH)",50.512949,11.21717,04-10-1880,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Piesau (TH)",50.512949,11.21717,29-10-1880,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Piesau (TH)",50.512949,11.21717,10-12-1880,-74.005941 40.712784 -74.005941 40.712784,260
"USA, Brenham (TX)",30.166883,-96.397744,"DEU, Piesau (TH)",50.512949,11.21717,26-12-1880,-96.397744 30.166883 -96.397744 30.166883,13
"USA, Brenham (TX)",30.166883,-96.397744,"DEU, Piesau (TH)",50.512949,11.21717,20-02-1881,-96.397744 30.166883 -96.397744 30.166883,13
"USA, Brenham (TX)",30.166883,-96.397744,"DEU, Piesau (TH)",50.512949,11.21717,07-03-1881,-96.397744 30.166883 -96.397744 30.166883,13
"USA, Brenham (TX)",30.166883,-96.397744,"DEU, Piesau (TH)",50.512949,11.21717,24-04-1881,-96.397744 30.166883 -96.397744 30.166883,13
"USA, Brenham (TX)",30.166883,-96.397744,"DEU, Piesau (TH)",50.512949,11.21717,01-05-1881,-96.397744 30.166883 -96.397744 30.166883,13
"USA, Brenham (TX)",30.166883,-96.397744,"DEU, Piesau (TH)",50.512949,11.21717,20-05-1881,-96.397744 30.166883 -96.397744 30.166883,13
"USA, Brenham (TX)",30.166883,-96.397744,"DEU, Piesau (TH)",50.512949,11.21717,08-06-1881,-96.397744 30.166883 -96.397744 30.166883,13
"USA, Brenham (TX)",30.166883,-96.397744,"DEU, Piesau (TH)",50.512949,11.21717,12-12-1883,-96.397744 30.166883 -96.397744 30.166883,13
"AUS, Sydney",-33.867487,151.20699,"DEU, Leisnig (SA)",51.15772,12.928458,26-07-1896,151.20699 -33.867487 151.20699 -33.867487,3
"AUS, Melbourne",-37.814107,144.96328,"DEU, Leisnig (SA)",51.15772,12.928458,04-10-1893,144.96328 -37.814107 144.96328 -37.814107,2
"AUS, Melbourne",-37.814107,144.96328,"DEU, Leisnig (SA)",51.15772,12.928458,13-07-1896,144.96328 -37.814107 144.96328 -37.814107,2
"DEU, Hamburg",53.551085,9.993682,"DEU, Leisnig (SA)",51.15772,12.928458,08-01-1892,9.993682 53.551085 9.993682 53.551085,2
"BEL, Antwerpen",51.219448,4.402464,"DEU, Leisnig (SA)",51.15772,12.928458,05-09-1909,4.402464 51.219448 4.402464 51.219448,4
"DEU, Leipzig (SA)",51.410476,12.754026,"DEU, Leisnig (SA)",51.15772,12.928458,01-08-1881,12.754026 51.410476 12.754026 51.410476,1
"AUT, Wien",48.111788,16.320432,"DEU, Leisnig (SA)",51.15772,12.928458,21-05-1897,16.320432 48.111788 16.320432 48.111788,1
"BEL, Antwerpen",51.219448,4.402464,"DEU, Leisnig (SA)",51.15772,12.928458,31-07-1897,4.402464 51.219448 4.402464 51.219448,4
"AUS, Coolgardie",-30.954654,121.164896,"DEU, Leisnig (SA)",51.15772,12.928458,09-02-1898,121.164896 -30.954654 121.164896 -30.954654,1
"AUS, Golden Valley",-41.621177,146.70079,"DEU, Leisnig (SA)",51.15772,12.928458,17-09-1898,146.70079 -41.621177 146.70079 -41.621177,6
